User_Id,Age,Gender,City,Device_Type,Avg_Session_Time,Pages_Visited,Course_Category,Subscription_Type,Last_Activity_Days,Email_Click_Rate,Previous_Purchases,Support_Tickets,Satisfaction_Score,Churn
5329,41,Other,Hyderabad,Desktop,3,16,AI/ML,Premium,46,0.32,1,4,2,1
5330,44,Other,Bangalore,Mobile,22.9,13,Data Science,Free,30,0.68,3,2,3,0
5331,19,Male,Chennai,Desktop,17.98,13,Design,Premium,45,0.46,4,1,5,0
5332,48,Male,Mumbai,Desktop,25.42,11,Design,Basic,28,0.83,1,1,5,0
5333,31,Female,Bangalore,Mobile,8.53,4,AI/ML,Premium,30,0.57,5,0,2,1
5334,19,Female,Hyderabad,Mobile,19.93,4,Web Dev,Premium,8,0.77,6,1,4,1
5335,46,Female,Delhi,Desktop,4.44,15,Business,Basic,47,0.85,7,0,2,0
5336,32,Other,Chennai,Tablet,9.46,4,Web Dev,Premium,55,0.82,3,2,1,0
5337,29,Female,Delhi,Desktop,20.04,8,Data Science,Free,0,0.4,4,0,5,1
5338,54,Other,Mumbai,Tablet,24.94,2,Web Dev,Premium,2,0.37,2,2,1,0
5339,45,Female,Bangalore,Tablet,10.31,15,Data Science,Free,3,0.87,4,2,4,0
5340,37,Female,Delhi,Mobile,24.17,14,Business,Basic,18,0.14,5,3,4,0
5341,56,Male,Mumbai,Mobile,20.65,2,AI/ML,Free,40,0.28,3,0,3,0
5342,41,Other,Delhi,Mobile,11.11,3,Data Science,Basic,21,0.12,5,1,2,1
5343,38,Female,Delhi,Mobile,26.42,11,Business,Free,50,0.04,8,1,2,0
5344,27,Male,Mumbai,Desktop,15.77,7,AI/ML,Basic,7,0.62,3,2,2,1
5345,31,Other,Chennai,Tablet,19.8,16,Web Dev,Premium,24,0.9,6,0,1,0
5346,54,Other,Delhi,Desktop,15.37,7,Web Dev,Free,57,0.13,7,4,4,0
5347,35,Female,Mumbai,Tablet,14.13,11,Data Science,Basic,3,0.8,9,1,4,1
5348,41,Other,Delhi,Desktop,25.59,2,Design,Premium,44,0.38,2,4,1,0
5349,31,Male,Chennai,Tablet,9.55,8,Design,Premium,52,0.62,6,0,2,1
5350,51,Male,Mumbai,Mobile,2.06,7,AI/ML,Basic,50,0.76,8,1,2,1
5351,29,Other,Delhi,Tablet,26.51,6,Web Dev,Basic,13,0.71,9,4,1,0
5352,39,Male,Hyderabad,Mobile,24.93,16,Business,Free,4,0.14,0,1,3,0
5353,23,Other,Chennai,Tablet,11.63,11,AI/ML,Basic,49,0.12,0,3,3,0
5354,53,Male,Delhi,Desktop,6.38,3,Data Science,Premium,49,0.92,6,3,2,1
5355,53,Other,Bangalore,Tablet,20.59,18,Data Science,Basic,58,0.08,1,2,2,0
5356,39,Other,Mumbai,Desktop,3.28,9,AI/ML,Free,28,0.22,7,0,1,0
5357,31,Other,Delhi,Desktop,13.29,17,Business,Free,20,0.44,5,1,5,1
5358,33,Male,Chennai,Mobile,3.49,2,Web Dev,Free,14,0.82,1,4,4,1
5359,53,Other,Chennai,Tablet,18.34,10,Web Dev,Free,22,0.6,3,1,2,0
5360,42,Other,Bangalore,Desktop,1.79,10,Business,Free,16,0.57,6,1,2,1
5361,49,Female,Bangalore,Tablet,19.25,17,Web Dev,Free,2,0.69,7,4,5,1
5362,50,Female,Delhi,Mobile,20.52,8,Design,Basic,32,0.8,4,4,3,1
5363,53,Other,Hyderabad,Mobile,15.13,6,Design,Free,55,0.23,1,3,4,1
5364,37,Female,Chennai,Tablet,6.08,11,Business,Basic,49,0.02,1,2,5,1
5365,35,Other,Hyderabad,Desktop,3.94,5,Design,Basic,53,0.13,3,4,1,0
5366,55,Female,Hyderabad,Desktop,10.09,10,AI/ML,Premium,26,0.17,2,1,3,0
5367,20,Male,Delhi,Desktop,14.49,1,Web Dev,Basic,15,0.04,6,3,4,1
5368,40,Male,Mumbai,Tablet,19.62,8,AI/ML,Basic,5,0.75,4,0,3,0
5369,49,Other,Mumbai,Desktop,1.04,4,Business,Basic,40,0.88,4,3,5,0
5370,33,Other,Mumbai,Desktop,21.62,7,Design,Free,53,0.71,9,3,4,0
5371,22,Male,Bangalore,Desktop,21.67,19,AI/ML,Basic,9,0.19,7,3,2,0
5372,21,Male,Chennai,Mobile,13.89,15,AI/ML,Premium,53,0.61,0,1,1,0
5373,38,Female,Bangalore,Desktop,10.96,2,Data Science,Basic,28,0.52,5,4,3,0
5374,57,Other,Chennai,Tablet,25.43,17,AI/ML,Free,58,0.82,5,2,1,0
5375,31,Male,Chennai,Tablet,23.75,16,Design,Basic,16,0.94,3,0,3,1
5376,56,Male,Chennai,Desktop,29.52,14,Web Dev,Free,38,0.74,6,2,3,0
5377,48,Other,Delhi,Tablet,11.79,3,Web Dev,Free,45,0.51,8,1,3,1
5378,31,Female,Mumbai,Tablet,27.3,19,Web Dev,Free,13,0.51,8,2,1,0
5379,23,Female,Bangalore,Desktop,3.53,8,Design,Basic,11,0.81,7,2,2,0
5380,29,Female,Bangalore,Mobile,12.93,17,Web Dev,Basic,37,0.12,0,0,3,0
5381,33,Female,Delhi,Desktop,14.5,18,Web Dev,Basic,28,0.15,8,3,5,0
5382,34,Male,Chennai,Tablet,13.79,1,Business,Premium,13,0.34,3,4,5,0
5383,40,Other,Mumbai,Tablet,19.13,7,Business,Premium,7,0.75,2,4,1,0
5384,31,Other,Hyderabad,Desktop,5.94,4,Data Science,Free,48,0.07,1,2,1,0
5385,24,Male,Hyderabad,Tablet,26.13,3,Data Science,Premium,39,0.34,3,0,5,0
5386,49,Male,Delhi,Mobile,17,19,AI/ML,Basic,39,0.32,6,4,2,0
5387,32,Male,Mumbai,Desktop,27.22,10,AI/ML,Basic,16,0.49,9,4,2,0
5388,34,Other,Hyderabad,Tablet,1.08,3,AI/ML,Basic,42,0.46,0,4,4,1
5389,58,Other,Hyderabad,Mobile,19.27,2,Data Science,Premium,38,0.71,1,2,3,1
5390,51,Other,Bangalore,Tablet,12.96,5,Web Dev,Free,22,0.63,0,1,5,1
5391,22,Female,Mumbai,Mobile,15.65,17,AI/ML,Premium,6,0.9,5,2,1,0
5392,44,Male,Hyderabad,Tablet,22.57,5,Web Dev,Free,11,0.18,9,2,5,1
5393,40,Male,Bangalore,Desktop,7.59,14,Web Dev,Basic,15,0.43,6,1,5,0
5394,57,Male,Mumbai,Tablet,6.94,16,Data Science,Free,12,0.4,7,4,1,0
5395,31,Other,Chennai,Desktop,21.39,14,Business,Premium,46,0.11,1,2,5,0
5396,32,Male,Mumbai,Mobile,16.12,19,Business,Premium,18,0.16,0,3,2,0
5397,50,Male,Delhi,Mobile,7.78,13,Design,Premium,2,0.34,1,4,3,0
5398,48,Female,Bangalore,Tablet,15.04,12,Business,Basic,42,0.73,7,4,2,0
5399,52,Other,Chennai,Desktop,14.33,16,AI/ML,Basic,55,0.15,4,4,5,0
5400,34,Male,Bangalore,Desktop,21.05,17,Data Science,Premium,7,0.27,5,2,2,0
5401,45,Other,Bangalore,Mobile,1.08,6,Web Dev,Basic,39,0.68,3,0,4,0
5402,36,Other,Hyderabad,Mobile,18.02,14,Data Science,Premium,11,0.6,2,0,5,0
5403,40,Other,Mumbai,Tablet,18.56,16,Design,Free,30,0.1,8,1,4,1
5404,49,Female,Bangalore,Mobile,22.62,3,Design,Free,34,0.94,4,0,2,0
5405,57,Other,Bangalore,Mobile,26.79,19,Design,Basic,19,0.15,6,4,1,0
5406,30,Other,Delhi,Desktop,13.77,7,Web Dev,Basic,27,0.06,6,3,3,0
5407,37,Other,Delhi,Desktop,10.93,5,Design,Basic,1,0.3,6,3,1,1
5408,52,Male,Delhi,Desktop,3.97,10,Design,Basic,26,0.03,7,4,4,0
5409,22,Female,Bangalore,Mobile,10.77,9,Design,Free,2,0.03,2,2,1,0
5410,26,Male,Chennai,Tablet,2.99,3,Web Dev,Premium,47,0.58,0,2,4,0
5411,46,Female,Mumbai,Tablet,24.28,10,Design,Premium,20,0.89,3,4,1,0
5412,23,Female,Bangalore,Mobile,24.4,16,AI/ML,Basic,50,0.4,0,4,3,0
5413,42,Other,Hyderabad,Tablet,13.1,9,Data Science,Premium,51,0.3,3,1,5,0
5414,48,Other,Chennai,Mobile,8.53,2,Design,Basic,6,0.91,1,2,3,0
5415,39,Male,Chennai,Tablet,4.42,6,Design,Premium,50,0.06,7,0,2,0
5416,19,Female,Mumbai,Mobile,25.69,5,Data Science,Basic,32,0.47,5,0,2,0
5417,22,Other,Chennai,Desktop,26.45,3,Design,Basic,44,0.25,4,2,1,0
5418,44,Other,Mumbai,Tablet,8.72,7,Design,Premium,45,0.38,1,3,3,1
5419,42,Other,Chennai,Desktop,19.03,15,AI/ML,Basic,32,0.41,9,4,2,0
5420,25,Other,Mumbai,Desktop,8.5,6,Business,Premium,35,0.55,2,1,5,0
5421,18,Male,Delhi,Tablet,7.53,4,Web Dev,Free,16,0.45,8,1,1,0
5422,37,Male,Delhi,Mobile,1.62,13,Web Dev,Basic,5,0.99,4,1,4,0
5423,40,Other,Chennai,Desktop,17.74,5,Data Science,Basic,51,0.03,1,0,1,1
5424,49,Other,Chennai,Desktop,5.35,15,AI/ML,Free,20,0.76,0,3,3,0
5425,28,Other,Mumbai,Mobile,1.36,7,Web Dev,Basic,37,0.05,4,3,3,0
5426,56,Other,Mumbai,Mobile,4.04,7,Data Science,Free,33,0.43,2,1,5,0
5427,41,Other,Bangalore,Tablet,10.1,10,Data Science,Premium,48,0.2,4,4,1,0
5428,28,Female,Delhi,Tablet,20.41,13,Data Science,Free,57,0.95,7,4,1,1
5429,46,Female,Bangalore,Mobile,6.88,11,Web Dev,Premium,47,0.72,3,4,3,0
5430,43,Female,Bangalore,Desktop,26.74,1,Business,Free,11,0.46,5,1,1,0
5431,33,Female,Hyderabad,Mobile,9.37,11,Data Science,Free,11,0.95,7,4,2,0
5432,52,Other,Mumbai,Tablet,10.61,1,Design,Free,17,0.72,2,2,2,0
5433,37,Female,Hyderabad,Desktop,7.32,3,Business,Basic,47,0.95,9,1,1,1
5434,20,Female,Hyderabad,Desktop,8.36,8,Business,Basic,5,0.7,7,3,2,1
5435,18,Male,Bangalore,Tablet,3.15,13,Design,Basic,12,0.08,0,0,3,0
5436,18,Female,Hyderabad,Desktop,9.55,7,Web Dev,Basic,30,0.62,9,2,4,0
5437,34,Female,Mumbai,Mobile,25.93,3,Web Dev,Premium,57,0.98,3,0,1,1
5438,19,Other,Bangalore,Tablet,20.96,2,AI/ML,Free,24,0.21,5,2,5,0
5439,46,Female,Mumbai,Desktop,26.38,18,Web Dev,Premium,47,0.79,3,1,1,1
5440,37,Female,Chennai,Tablet,4.04,5,AI/ML,Free,23,0.18,6,3,3,0
5441,23,Other,Hyderabad,Desktop,14.21,18,Data Science,Free,41,0.45,3,2,5,1
5442,25,Female,Bangalore,Mobile,7.65,16,Web Dev,Premium,10,0.08,5,1,5,1
5443,46,Other,Delhi,Tablet,21.92,7,Web Dev,Free,32,0.34,9,3,4,0
5444,50,Female,Mumbai,Desktop,29.14,1,Design,Basic,20,0.78,3,0,1,0
5445,20,Male,Hyderabad,Mobile,24.65,9,Data Science,Basic,38,0.05,5,2,1,1
5446,52,Male,Mumbai,Mobile,2.02,15,AI/ML,Premium,23,0.32,7,1,5,0
5447,22,Female,Mumbai,Mobile,10.18,1,Data Science,Premium,54,0.63,1,2,2,0
5448,44,Male,Chennai,Desktop,1.83,17,Business,Premium,48,0.95,4,4,1,0
5449,29,Other,Mumbai,Desktop,2.16,9,Design,Basic,43,0.25,6,2,1,0
5450,37,Female,Chennai,Mobile,3.31,15,Business,Free,51,0.17,4,3,2,0
5451,37,Other,Chennai,Mobile,9.01,10,AI/ML,Premium,19,0.2,6,4,4,1
5452,26,Male,Chennai,Mobile,9.82,3,Web Dev,Free,46,0.24,2,3,1,0
5453,56,Other,Hyderabad,Mobile,12.61,5,Web Dev,Free,8,0.64,3,0,3,1
5454,21,Male,Mumbai,Mobile,12.74,2,Web Dev,Premium,30,1,4,4,2,0
5455,36,Male,Mumbai,Desktop,23.37,6,AI/ML,Premium,27,0.52,2,4,1,1
5456,55,Male,Chennai,Tablet,5.1,16,Business,Basic,53,0.27,5,3,2,0
5457,44,Other,Mumbai,Tablet,5.57,12,AI/ML,Premium,37,0.75,9,1,2,1
5458,30,Male,Mumbai,Tablet,19.17,17,AI/ML,Basic,4,0.16,6,2,4,0
5459,30,Female,Chennai,Desktop,17.58,12,Business,Basic,36,0.03,5,0,4,1
5460,39,Male,Delhi,Tablet,5.47,17,Web Dev,Free,40,0.61,5,0,5,0
5461,45,Female,Delhi,Tablet,25.72,7,Design,Basic,33,0.21,4,1,1,1
5462,39,Female,Chennai,Tablet,10.54,16,AI/ML,Free,9,0.4,5,3,4,1
5463,36,Female,Hyderabad,Tablet,11.64,18,AI/ML,Basic,31,0.23,5,0,1,0
5464,25,Female,Mumbai,Mobile,13.19,8,Business,Premium,36,0.92,9,2,5,0
5465,25,Other,Mumbai,Desktop,10.36,18,Design,Free,16,0.34,7,1,4,0
5466,59,Female,Delhi,Tablet,17.17,2,AI/ML,Premium,52,0.45,0,4,4,0
5467,43,Male,Chennai,Mobile,12.27,9,Data Science,Free,35,0.23,1,2,5,0
5468,43,Female,Hyderabad,Tablet,8.52,16,Design,Basic,35,0.08,5,3,3,1
5469,40,Male,Chennai,Tablet,27.23,17,AI/ML,Free,12,0.51,5,3,3,0
5470,30,Other,Delhi,Tablet,9.94,10,Design,Premium,19,0.87,6,1,5,1
5471,45,Female,Delhi,Tablet,21.26,1,Data Science,Free,50,0.35,0,4,3,0
5472,26,Male,Mumbai,Tablet,11.07,18,Data Science,Premium,37,0.78,5,4,3,1
5473,37,Other,Bangalore,Mobile,13.62,15,Design,Free,18,0.03,7,1,3,0
5474,36,Other,Hyderabad,Tablet,7.84,9,Web Dev,Basic,21,0.24,2,1,3,0
5475,56,Male,Hyderabad,Mobile,22.82,3,Design,Free,15,0.13,3,1,2,0
5476,29,Female,Bangalore,Tablet,22.38,16,Business,Premium,5,0.4,0,4,2,1
5477,32,Other,Delhi,Desktop,1.64,15,Web Dev,Basic,10,0.89,2,3,4,0
5478,48,Male,Chennai,Mobile,2.75,2,Data Science,Free,9,0.37,6,3,1,0
5479,31,Female,Hyderabad,Tablet,27.75,10,Web Dev,Basic,30,0.6,8,2,2,0
5480,28,Other,Bangalore,Mobile,26.78,4,Data Science,Premium,17,0.9,1,3,1,0
5481,43,Male,Mumbai,Tablet,15.68,19,Data Science,Basic,31,0.36,5,1,5,1
5482,59,Other,Mumbai,Tablet,15.31,17,Data Science,Premium,40,0.37,6,2,5,1
5483,44,Other,Delhi,Mobile,24.56,10,Business,Free,41,0.09,1,0,5,0
5484,28,Male,Hyderabad,Tablet,5.02,6,Business,Premium,46,0.35,7,4,1,1
5485,55,Other,Chennai,Tablet,19.96,1,AI/ML,Premium,23,0.75,1,2,5,1
5486,51,Male,Hyderabad,Tablet,14.8,11,Business,Premium,45,0.84,9,0,4,1
5487,36,Female,Mumbai,Tablet,22.56,16,Data Science,Premium,15,0.72,4,1,1,1
5488,23,Male,Hyderabad,Tablet,1.87,7,Design,Free,28,0.01,9,3,4,1
5489,55,Female,Mumbai,Tablet,18.19,3,Web Dev,Premium,38,0.12,9,3,4,1
5490,59,Other,Bangalore,Mobile,17.15,14,Design,Premium,24,0.73,5,2,3,0
5491,45,Male,Bangalore,Desktop,25.38,4,Data Science,Free,39,0.94,0,0,4,0
5492,18,Male,Mumbai,Tablet,20.63,9,Design,Premium,24,0.7,6,3,2,0
5493,52,Male,Chennai,Mobile,26.52,15,Web Dev,Free,39,0.23,5,1,4,1
5494,57,Male,Chennai,Desktop,26.73,12,AI/ML,Free,44,0.11,3,0,5,0
5495,25,Female,Hyderabad,Mobile,12.84,16,AI/ML,Premium,18,0.88,1,0,3,0
5496,24,Female,Mumbai,Desktop,4.99,19,Business,Basic,9,0.1,5,3,1,0
5497,28,Other,Delhi,Desktop,19.28,14,Design,Free,0,0.15,8,2,4,1
5498,56,Other,Chennai,Desktop,26.34,4,Business,Free,26,0.6,7,2,3,0
5499,21,Other,Chennai,Mobile,3.17,6,Business,Basic,21,0.19,9,2,4,0
5500,42,Other,Bangalore,Desktop,17.18,11,Design,Basic,27,0.23,5,3,4,0
5501,29,Male,Chennai,Tablet,4.33,4,Design,Premium,47,0.14,4,4,5,0
5502,43,Female,Chennai,Tablet,1.78,8,Web Dev,Basic,34,0.94,9,1,2,0
5503,55,Female,Chennai,Desktop,20.71,9,Design,Free,2,0.12,6,1,3,0
5504,29,Female,Mumbai,Desktop,20.77,2,Design,Basic,37,0.93,2,2,3,1
5505,54,Female,Mumbai,Tablet,18.42,3,Business,Free,25,0.33,8,2,4,0
5506,41,Other,Bangalore,Mobile,25.92,6,AI/ML,Premium,43,0.82,5,1,3,0
5507,33,Male,Hyderabad,Mobile,3.35,2,Data Science,Basic,56,0.95,1,3,1,0
5508,30,Female,Chennai,Tablet,4.05,8,AI/ML,Basic,4,0.52,4,0,1,0
5509,42,Male,Hyderabad,Mobile,26.07,8,Design,Premium,47,0.77,8,1,4,0
5510,21,Male,Mumbai,Mobile,15.6,3,Data Science,Premium,48,0.27,5,1,3,0
5511,28,Male,Chennai,Desktop,8.92,17,Design,Basic,9,0.38,8,0,4,1
5512,49,Male,Hyderabad,Mobile,22.41,11,Web Dev,Basic,6,0.55,0,0,1,0
5513,24,Female,Hyderabad,Tablet,26.94,3,Design,Basic,29,0.85,1,4,3,0
5514,28,Female,Delhi,Mobile,21,12,Data Science,Basic,24,0.62,8,1,2,1
5515,45,Female,Mumbai,Desktop,23.97,14,Web Dev,Free,41,0.02,8,0,4,1
5516,58,Other,Bangalore,Tablet,9.19,1,Data Science,Basic,33,0.3,0,1,1,0
5517,40,Female,Bangalore,Tablet,9.37,12,Web Dev,Free,46,0.86,4,0,1,0
5518,40,Other,Delhi,Tablet,26.06,18,Business,Premium,56,0.24,5,2,2,1
5519,45,Other,Hyderabad,Desktop,18.83,4,Data Science,Free,20,0.37,4,2,4,0
5520,43,Other,Delhi,Tablet,7.79,3,Business,Premium,28,0.39,9,2,5,0
5521,42,Female,Delhi,Desktop,16.2,17,Business,Basic,16,0.15,2,1,5,0
5522,46,Female,Mumbai,Desktop,20.89,13,Design,Premium,35,0.35,5,1,1,0
5523,36,Female,Chennai,Mobile,7.34,17,AI/ML,Premium,39,0.82,8,1,5,0
5524,50,Other,Hyderabad,Tablet,19.99,17,Web Dev,Free,50,0.85,9,3,1,1
5525,53,Other,Bangalore,Mobile,2.22,19,Data Science,Premium,20,0.58,3,2,5,1
5526,31,Male,Bangalore,Mobile,9.81,5,Business,Basic,33,0.68,1,0,1,0
5527,31,Other,Delhi,Desktop,20.55,8,Design,Basic,52,0.53,2,4,3,1
5528,52,Other,Delhi,Mobile,5.33,2,Data Science,Premium,15,0.04,6,3,2,0
5529,47,Female,Delhi,Mobile,7.44,9,Design,Premium,45,0.7,0,1,1,0
5530,45,Male,Hyderabad,Mobile,26.49,7,Data Science,Basic,43,1,6,2,5,1
5531,34,Male,Delhi,Tablet,20.56,16,Design,Basic,8,0.23,9,3,4,0
5532,20,Male,Delhi,Mobile,15.47,12,Design,Basic,43,0.98,9,2,5,0
5533,33,Female,Chennai,Desktop,7.12,5,AI/ML,Free,2,1,6,0,2,0
5534,47,Male,Hyderabad,Tablet,10.9,6,Business,Free,22,0.14,9,4,5,0
5535,46,Male,Mumbai,Desktop,17.66,17,Web Dev,Basic,12,0.93,9,3,5,0
5536,32,Female,Mumbai,Tablet,5.5,15,Web Dev,Basic,37,0.68,5,4,4,0
5537,42,Male,Chennai,Tablet,14.97,10,Data Science,Free,33,0.47,1,3,1,0
5538,55,Other,Bangalore,Tablet,12.86,3,Data Science,Basic,29,0.34,0,2,3,1
5539,59,Other,Mumbai,Desktop,14.82,7,AI/ML,Basic,38,0.63,2,1,4,0
5540,55,Other,Hyderabad,Mobile,4.06,2,Data Science,Free,25,0.84,8,2,2,0
5541,40,Other,Bangalore,Tablet,4.09,13,Web Dev,Free,31,0.03,9,1,4,0
5542,42,Other,Delhi,Desktop,28.96,14,Business,Free,19,0.54,4,1,1,0
5543,59,Other,Hyderabad,Tablet,29.4,4,AI/ML,Basic,45,0.65,4,1,2,0
5544,24,Other,Bangalore,Mobile,13.36,8,Data Science,Basic,37,0.03,9,2,3,0
5545,39,Other,Mumbai,Tablet,23.88,5,AI/ML,Basic,54,0.89,9,2,3,0
5546,34,Other,Delhi,Desktop,20.02,12,AI/ML,Basic,8,0.95,3,4,5,1
5547,35,Female,Delhi,Tablet,4.39,12,AI/ML,Free,38,0.61,3,3,5,0
5548,58,Female,Hyderabad,Desktop,9.6,11,Data Science,Premium,50,0.12,6,1,2,1
5549,27,Other,Delhi,Mobile,10.1,2,Design,Basic,56,0.93,9,0,3,0
5550,27,Female,Bangalore,Mobile,18.28,5,Data Science,Basic,15,0.81,1,0,1,1
5551,24,Female,Chennai,Tablet,17.82,13,Data Science,Basic,44,0.03,6,1,2,0
5552,55,Other,Mumbai,Mobile,27.78,18,Data Science,Free,37,0.58,3,3,5,0
5553,44,Other,Hyderabad,Desktop,23.91,17,Data Science,Premium,3,0.11,5,2,5,0
5554,50,Female,Chennai,Tablet,25.85,6,Data Science,Basic,11,0.14,0,4,5,0
5555,18,Other,Chennai,Desktop,26.85,19,AI/ML,Free,25,0.19,6,0,4,0
5556,51,Other,Hyderabad,Tablet,24.24,17,AI/ML,Basic,52,0.4,2,3,3,1
5557,21,Other,Bangalore,Desktop,10.65,17,Data Science,Basic,9,0.88,8,2,4,0
5558,34,Other,Mumbai,Tablet,7.24,18,Business,Basic,15,0.03,4,1,2,0
5559,21,Female,Hyderabad,Desktop,17.58,15,Business,Premium,0,0.69,5,2,4,1
5560,43,Male,Chennai,Desktop,21,4,Design,Free,11,0.96,9,2,3,0
5561,21,Female,Chennai,Tablet,12.21,4,Business,Premium,51,0.64,5,2,2,0
5562,18,Male,Hyderabad,Desktop,25.6,5,Web Dev,Free,50,0.82,6,4,3,0
5563,24,Male,Chennai,Mobile,28.86,15,Web Dev,Free,21,0.9,2,0,3,1
5564,47,Male,Hyderabad,Desktop,17.51,2,Business,Basic,56,0.71,0,0,1,0
5565,26,Female,Hyderabad,Tablet,14.24,11,Data Science,Basic,28,0.66,0,4,1,0
5566,52,Female,Mumbai,Mobile,25.44,3,Business,Premium,18,0.02,6,3,1,0
5567,25,Female,Hyderabad,Mobile,1.7,11,Web Dev,Free,29,0.52,9,2,5,1
5568,41,Female,Chennai,Desktop,4.74,3,Business,Premium,27,0.47,1,1,4,1
5569,36,Female,Delhi,Desktop,25.52,11,AI/ML,Basic,20,0.52,6,4,1,0
5570,53,Male,Mumbai,Desktop,22.23,2,Design,Premium,17,0.43,7,2,2,0
5571,44,Female,Chennai,Mobile,13.07,15,AI/ML,Basic,40,0.91,0,2,5,0
5572,49,Male,Chennai,Mobile,26.78,8,AI/ML,Premium,23,0.89,4,0,1,0
5573,31,Female,Mumbai,Mobile,11.19,2,Design,Premium,25,0.13,9,4,4,1
5574,35,Female,Mumbai,Tablet,19.38,18,Data Science,Premium,35,0.53,1,1,5,0
5575,45,Other,Chennai,Tablet,19.4,8,Design,Premium,42,0.96,2,4,5,0
5576,46,Male,Delhi,Desktop,6.35,12,Data Science,Free,55,0.6,4,1,2,0
5577,33,Female,Bangalore,Tablet,9.26,6,Web Dev,Premium,15,0.8,9,2,3,0
5578,52,Female,Chennai,Tablet,27.56,2,Business,Basic,57,0.37,4,1,2,0
5579,48,Female,Mumbai,Desktop,6.32,12,Web Dev,Free,51,0.38,1,2,4,0
5580,21,Other,Hyderabad,Desktop,6.03,12,Web Dev,Free,31,0.33,3,1,4,0
5581,54,Male,Hyderabad,Mobile,14.91,13,Web Dev,Free,1,0.02,6,0,4,1
5582,34,Female,Mumbai,Mobile,3.67,9,Business,Free,8,0.92,5,4,5,0
5583,56,Female,Mumbai,Desktop,26.94,15,Data Science,Free,17,0.35,2,0,4,0
5584,43,Female,Bangalore,Desktop,3.9,11,Design,Premium,48,0.37,3,3,2,1
5585,56,Other,Mumbai,Tablet,18.88,9,Data Science,Premium,48,0.76,6,4,5,0
5586,58,Female,Hyderabad,Tablet,10.85,8,Data Science,Premium,45,0.53,0,4,2,0
5587,21,Male,Delhi,Tablet,24.32,18,AI/ML,Basic,44,0.36,7,1,1,0
5588,47,Male,Mumbai,Desktop,18.1,11,Business,Basic,18,0.88,7,2,1,0
5589,47,Male,Bangalore,Desktop,12.26,5,Data Science,Premium,57,0.83,2,1,1,1
5590,39,Male,Delhi,Mobile,29.53,4,Data Science,Premium,54,0.98,5,4,2,0
5591,28,Female,Bangalore,Tablet,2.92,5,Web Dev,Free,37,0.64,1,0,3,0
5592,19,Other,Delhi,Mobile,17.76,7,AI/ML,Premium,11,0.69,7,2,2,0
5593,29,Other,Mumbai,Desktop,29.7,17,Design,Basic,12,0.32,7,1,1,1
5594,47,Other,Hyderabad,Tablet,21.04,18,AI/ML,Free,34,0.1,2,0,3,0
5595,53,Female,Delhi,Mobile,22.45,1,Web Dev,Premium,47,0.11,5,1,5,0
5596,35,Other,Chennai,Desktop,1.93,16,Web Dev,Free,52,0.65,0,4,4,1
5597,43,Male,Bangalore,Mobile,1.62,9,Web Dev,Premium,9,0.11,3,1,3,0
5598,24,Female,Delhi,Tablet,2.05,12,Business,Premium,21,0.91,8,0,1,0
5599,18,Other,Bangalore,Mobile,29.76,19,Web Dev,Free,9,0.7,6,0,3,1
5600,43,Male,Hyderabad,Mobile,29.41,11,Data Science,Free,49,0.23,3,0,4,0
5601,40,Male,Bangalore,Desktop,10.7,6,Business,Basic,34,0.28,2,1,5,1
5602,43,Female,Bangalore,Tablet,9.44,4,Web Dev,Premium,44,0.71,9,4,2,1
5603,23,Female,Chennai,Mobile,5.23,16,Business,Basic,15,0.82,7,3,3,0
5604,23,Other,Bangalore,Desktop,10.55,3,Data Science,Basic,35,0.84,7,3,1,1
5605,25,Other,Delhi,Tablet,11.73,8,Web Dev,Premium,55,0.6,5,3,4,1
5606,41,Other,Bangalore,Desktop,22.7,16,Web Dev,Premium,10,0.16,6,2,3,1
5607,39,Female,Mumbai,Tablet,26.12,2,Data Science,Basic,16,0.82,1,4,3,0
5608,36,Other,Bangalore,Desktop,22.66,13,Web Dev,Basic,24,0.79,2,4,3,0
5609,54,Other,Mumbai,Desktop,19.75,19,Data Science,Basic,0,0.84,3,2,1,0
5610,35,Male,Bangalore,Desktop,23.21,16,Web Dev,Premium,11,0.16,5,3,3,0
5611,48,Male,Bangalore,Mobile,22.42,19,Web Dev,Free,2,0.68,1,3,3,0
5612,54,Male,Delhi,Mobile,14.8,8,AI/ML,Premium,50,0.96,2,2,5,0
5613,47,Other,Mumbai,Desktop,10.74,2,Business,Basic,8,0.26,7,0,1,0
5614,59,Female,Mumbai,Tablet,9.2,1,Design,Free,18,0.72,2,4,3,0
5615,50,Male,Chennai,Desktop,20.7,17,AI/ML,Premium,18,0.26,9,3,4,0
5616,27,Female,Bangalore,Mobile,28.82,18,AI/ML,Free,49,0.31,7,3,2,0
5617,54,Other,Bangalore,Tablet,17.85,7,Business,Free,19,0.49,6,2,2,0
5618,29,Other,Delhi,Mobile,27.46,9,AI/ML,Basic,10,0.89,8,1,5,0
5619,47,Male,Chennai,Desktop,1.41,3,Data Science,Premium,23,0.04,5,4,1,1
5620,44,Female,Chennai,Mobile,24.04,11,AI/ML,Premium,21,0.99,4,4,4,0
5621,56,Male,Delhi,Mobile,25.75,16,Design,Free,0,0.77,1,4,1,0
5622,26,Other,Mumbai,Mobile,19.3,9,Data Science,Premium,52,0.36,0,0,2,0
5623,38,Female,Hyderabad,Desktop,28.09,12,Business,Premium,43,0.35,3,1,4,0
